period_label,game_name,instance_count,period_type
2025_38,Numbers II,1066,Weekly
2025_38,Numerals 1-10,544,Weekly
2025_38,Primary Emotion Labelling,335,Weekly
2025_38,Quantitative Comparison,488,Weekly
2025_38,Relational Comparison,375,Weekly
2025_38,Relational Comparison II,755,Weekly
2025_38,Revision Colors,300,Weekly
2025_38,Revision Shapes,385,Weekly
2025_38,Rhyming Words,6399,Weekly
2025_38,Shape Circle,11019,Weekly
2025_38,Shape Rectangle,425,Weekly
2025_38,Shape Square,494,Weekly
2025_38,Shape Triangle,1429,Weekly
2025_38,Sorting Primary Colors,3021,Weekly
2025_38,Sorting Primary Shapes,422,Weekly
2025_39,Beginning Sound Ba/Ra/Na,9811,Weekly
2025_39,Beginning Sounds Ma/Ka/La,808,Weekly
2025_39,Beginning Sounds Pa/Cha/Sa,2220,Weekly
2025_39,Color Blue,382,Weekly
2025_39,Color Red,907,Weekly
2025_39,Color Yellow,267,Weekly
2025_39,Emotion Identification,10923,Weekly
2025_39,Identification of all emotions,237,Weekly
2025_39,Numbers Comparison,217,Weekly
2025_39,Numbers I,509,Weekly
2025_39,Numbers II,318,Weekly
2025_39,Numerals 1-10,1287,Weekly
2025_39,Primary Emotion Labelling,210,Weekly
2025_39,Quantitative Comparison,237,Weekly
2025_39,Relational Comparison,132,Weekly
2025_39,Relational Comparison II,349,Weekly
2025_39,Revision Colors,213,Weekly
2025_39,Revision Shapes,197,Weekly
2025_39,Rhyming Words,1140,Weekly
2025_39,Shape Circle,2063,Weekly
2025_39,Shape Rectangle,863,Weekly
2025_39,Shape Square,209,Weekly
2025_39,Shape Triangle,407,Weekly
2025_39,Sorting Primary Colors,3082,Weekly
2025_39,Sorting Primary Shapes,1132,Weekly
2025_40,Beginning Sound Ba/Ra/Na,1028,Weekly
2025_40,Beginning Sounds Ma/Ka/La,2673,Weekly
2025_40,Beginning Sounds Pa/Cha/Sa,703,Weekly
2025_40,Color Blue,457,Weekly
2025_40,Color Red,1030,Weekly
2025_40,Color Yellow,349,Weekly
2025_40,Emotion Identification,3024,Weekly
2025_40,Identification of all emotions,269,Weekly
2025_40,Numbers Comparison,7480,Weekly
2025_40,Numbers I,426,Weekly
2025_40,Numbers II,428,Weekly
2025_40,Numerals 1-10,891,Weekly
2025_40,Primary Emotion Labelling,251,Weekly
2025_40,Quantitative Comparison,253,Weekly
2025_40,Relational Comparison,161,Weekly
2025_40,Relational Comparison II,854,Weekly
2025_40,Revision Colors,311,Weekly
2025_40,Revision Shapes,205,Weekly
2025_40,Rhyming Words,358,Weekly
2025_40,Shape Circle,2172,Weekly
2025_40,Shape Rectangle,497,Weekly
2025_40,Shape Square,321,Weekly
2025_40,Shape Triangle,386,Weekly
2025_40,Sorting Primary Colors,1746,Weekly
2025_40,Sorting Primary Shapes,575,Weekly
2025_41,Beginning Sound Ba/Ra/Na,263,Weekly
2025_41,Beginning Sounds Ma/Ka/La,588,Weekly
2025_41,Beginning Sounds Pa/Cha/Sa,298,Weekly
2025_41,Color Blue,526,Weekly
2025_41,Color Red,3449,Weekly
2025_41,Color Yellow,652,Weekly
2025_41,Emotion Identification,663,Weekly
2025_41,Identification of all emotions,145,Weekly
2025_41,Numbers Comparison,228,Weekly
2025_41,Numbers I,1004,Weekly
2025_41,Numbers II,834,Weekly
2025_41,Numerals 1-10,464,Weekly
2025_41,Primary Emotion Labelling,130,Weekly
2025_41,Quantitative Comparison,271,Weekly
2025_41,Relational Comparison,196,Weekly
2025_41,Relational Comparison II,5951,Weekly
2025_41,Revision Colors,222,Weekly
2025_41,Revision Shapes,146,Weekly
2025_41,Rhyming Words,285,Weekly
2025_41,Shape Circle,7853,Weekly
2025_41,Shape Rectangle,348,Weekly
2025_41,Shape Square,285,Weekly
2025_41,Shape Triangle,1002,Weekly
2025_41,Sorting Primary Colors,1057,Weekly
2025_41,Sorting Primary Shapes,294,Weekly
2025_42,Beginning Sound Ba/Ra/Na,120,Weekly
2025_42,Beginning Sounds Ma/Ka/La,339,Weekly
2025_42,Beginning Sounds Pa/Cha/Sa,163,Weekly
2025_42,Color Blue,507,Weekly
2025_42,Color Red,2917,Weekly
2025_42,Color Yellow,541,Weekly
2025_42,Emotion Identification,282,Weekly
2025_42,Identification of all emotions,5378,Weekly
2025_42,Numbers Comparison,137,Weekly
2025_42,Numbers I,1064,Weekly
2025_42,Numbers II,720,Weekly
2025_42,Numerals 1-10,235,Weekly
2025_42,Primary Emotion Labelling,119,Weekly
2025_42,Quantitative Comparison,248,Weekly
2025_42,Relational Comparison,180,Weekly
2025_42,Relational Comparison II,240,Weekly
2025_42,Revision Colors,180,Weekly
2025_42,Revision Shapes,90,Weekly
2025_42,Rhyming Words,272,Weekly
2025_42,Shape Circle,7201,Weekly
2025_42,Shape Rectangle,224,Weekly
2025_42,Shape Square,263,Weekly
2025_42,Shape Triangle,835,Weekly
2025_42,Sorting Primary Colors,654,Weekly
2025_42,Sorting Primary Shapes,99,Weekly
2025_43,Beginning Sound Ba/Ra/Na,60,Weekly
2025_43,Beginning Sounds Ma/Ka/La,263,Weekly
2025_43,Beginning Sounds Pa/Cha/Sa,93,Weekly
2025_43,Color Blue,376,Weekly
2025_43,Color Red,2112,Weekly
2025_43,Color Yellow,410,Weekly
2025_43,Emotion Identification,124,Weekly
2025_43,Identification of all emotions,233,Weekly
2025_43,Numbers Comparison,114,Weekly
2025_43,Numbers I,784,Weekly
2025_43,Numbers II,434,Weekly
2025_43,Numerals 1-10,204,Weekly
2025_43,Primary Emotion Labelling,94,Weekly
2025_43,Quantitative Comparison,156,Weekly
2025_43,Relational Comparison,153,Weekly
2025_43,Relational Comparison II,107,Weekly
2025_43,Revision Colors,100,Weekly
2025_43,Revision Shapes,62,Weekly
2025_43,Rhyming Words,156,Weekly
2025_43,Shape Circle,5320,Weekly
2025_43,Shape Rectangle,163,Weekly
2025_43,Shape Square,206,Weekly
2025_43,Shape Triangle,651,Weekly
2025_43,Sorting Primary Colors,399,Weekly
2025_43,Sorting Primary Shapes,111,Weekly
2025-07,Color Blue,10116,Monthly
2025-07,Color Red,32480,Monthly
2025-07,Color Yellow,21286,Monthly
2025-07,Quantitative Comparison,1153,Monthly
2025-07,Relational Comparison,483,Monthly
2025-07,Shape Circle,49053,Monthly
2025-07,Shape Square,1689,Monthly
2025-07,Shape Triangle,25767,Monthly
2025-08,Beginning Sounds Ma/Ka/La,12591,Monthly
2025-08,Color Blue,14068,Monthly
2025-08,Color Red,26595,Monthly
2025-08,Color Yellow,9392,Monthly
2025-08,Identification of all emotions,4,Monthly
2025-08,Numbers Comparison,9164,Monthly
2025-08,Primary Emotion Labelling,1,Monthly
2025-08,Quantitative Comparison,3939,Monthly
2025-08,Relational Comparison,3565,Monthly
2025-08,Revision Colors,10829,Monthly
2025-08,Revision Shapes,7462,Monthly
2025-08,Rhyming Words,10563,Monthly
2025-08,Shape Circle,48057,Monthly
2025-08,Shape Square,6033,Monthly
2025-08,Shape Triangle,13335,Monthly
2025-09,Beginning Sound Ba/Ra/Na,1223,Monthly
2025-09,Beginning Sounds Ma/Ka/La,17501,Monthly
2025-09,Beginning Sounds Pa/Cha/Sa,19647,Monthly
2025-09,Color Blue,3252,Monthly
2025-09,Color Red,22763,Monthly
2025-09,Color Yellow,4707,Monthly
2025-09,Emotion Identification,1158,Monthly
2025-09,Identification of all emotions,7149,Monthly
2025-09,Numbers Comparison,1044,Monthly
2025-09,Numbers I,7341,Monthly
2025-09,Numbers II,4119,Monthly
2025-09,Numerals 1-10,14127,Monthly
2025-09,Primary Emotion Labelling,6291,Monthly
2025-09,Quantitative Comparison,8368,Monthly
2025-09,Relational Comparison,1499,Monthly
2025-09,Relational Comparison II,1738,Monthly
2025-09,Revision Colors,1017,Monthly
2025-09,Revision Shapes,899,Monthly
2025-09,Rhyming Words,8037,Monthly
2025-09,Shape Circle,57750,Monthly
2025-09,Shape Rectangle,17395,Monthly
2025-09,Shape Square,1950,Monthly
2025-09,Shape Triangle,7435,Monthly
2025-09,Sorting Primary Colors,21623,Monthly
2025-09,Sorting Primary Shapes,3382,Monthly
2025-10,Beginning Sound Ba/Ra/Na,11263,Monthly
2025-10,Beginning Sounds Ma/Ka/La,4575,Monthly
2025-10,Beginning Sounds Pa/Cha/Sa,3440,Monthly
2025-10,Color Blue,2123,Monthly
2025-10,Color Red,9554,Monthly
2025-10,Color Yellow,2052,Monthly
2025-10,Emotion Identification,14976,Monthly
2025-10,Identification of all emotions,6219,Monthly
2025-10,Numbers Comparison,8142,Monthly
2025-10,Numbers I,3460,Monthly
2025-10,Numbers II,2569,Monthly
2025-10,Numerals 1-10,2991,Monthly
2025-10,Primary Emotion Labelling,769,Monthly
2025-10,Quantitative Comparison,1115,Monthly
2025-10,Relational Comparison,761,Monthly
2025-10,Relational Comparison II,7461,Monthly
2025-10,Revision Colors,981,Monthly
2025-10,Revision Shapes,681,Monthly
2025-10,Rhyming Words,2160,Monthly
2025-10,Shape Circle,22672,Monthly
2025-10,Shape Rectangle,2036,Monthly
2025-10,Shape Square,1205,Monthly
2025-10,Shape Triangle,3037,Monthly
2025-10,Sorting Primary Colors,6781,Monthly
2025-10,Sorting Primary Shapes,2168,Monthly
2025-11,Beginning Sound Ba/Ra/Na,19,Monthly
2025-11,Beginning Sounds Ma/Ka/La,96,Monthly
2025-11,Beginning Sounds Pa/Cha/Sa,37,Monthly
2025-11,Color Blue,125,Monthly
2025-11,Color Red,861,Monthly
2025-11,Color Yellow,167,Monthly
2025-11,Emotion Identification,40,Monthly
2025-11,Identification of all emotions,43,Monthly
2025-11,Numbers Comparison,34,Monthly
2025-11,Numbers I,327,Monthly
2025-11,Numbers II,165,Monthly
2025-11,Numerals 1-10,90,Monthly
2025-11,Primary Emotion Labelling,35,Monthly
2025-11,Quantitative Comparison,50,Monthly
2025-11,Relational Comparison,61,Monthly
2025-11,Relational Comparison II,40,Monthly
2025-11,Revision Colors,45,Monthly
2025-11,Revision Shapes,19,Monthly
2025-11,Rhyming Words,51,Monthly
2025-11,Shape Circle,1937,Monthly
2025-11,Shape Rectangle,59,Monthly
2025-11,Shape Square,79,Monthly
2025-11,Shape Triangle,244,Monthly
2025-11,Sorting Primary Colors,157,Monthly
2025-11,Sorting Primary Shapes,43,Monthly
